"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"YOL018C",205.336655213208,-2.23228736489278,0.468171171094201,-4.76810086292908,1.85970677437176e-06,7.24766595185728e-06
"YNCJ0007C",51.6343164731325,-2.22940678066833,0.720675367639036,-3.09349657387621,0.00197812837092124,0.00458864867241656
"YOR034C-A",14.1812319240247,-2.22710692311012,0.973113703840724,-2.28863997528766,0.0221002792328761,0.0408669569147983
"YDR287W",345.692252854182,-2.22456398211362,0.464867112429146,-4.78537612714575,1.70667419768529e-06,6.68768636669972e-06
"YDR096W",688.77458333491,-2.22337802556676,0.458367319645138,-4.85064691629427,1.23059442038272e-06,4.91293797537731e-06
"YPR101W",730.530893448677,-2.22332496914257,0.693165503623132,-3.20749511844054,0.00133896332907985,0.00322760634062407
"YJR115W",67.8210367110731,-2.22032092061936,0.714739238582948,-3.10647688102503,0.00189331112543176,0.00440260202806532
"YDR225W",2358.75159836947,-2.21824164111817,0.562569846393417,-3.94305108128192,8.0451511247164e-05,0.000244731616307127
"YLR299W",201.088841672437,-2.2181229991075,0.466137506632934,-4.75851646251283,1.95020989491589e-06,7.53879247021843e-06
"YPL006W",348.362375227128,-2.21188002727763,0.464443999532879,-4.76242567349835,1.91279659838212e-06,7.42928122505946e-06
"YPL149W",553.502843843609,-2.21161885686507,0.463980989666838,-4.76661524096736,1.87346591422245e-06,7.29136122292557e-06
"YDL079C",241.009718316728,-2.20564066040572,0.456486866519869,-4.8317724389771,1.35322878202049e-06,5.36883906934673e-06
"YPL141C",211.656576622239,-2.20097912691277,0.514556798319818,-4.27742697035512,1.89065954025946e-05,6.44670986776976e-05
"YMR181C",737.26651360937,-2.20042868745231,0.487639902990515,-4.51240489951272,6.40966770245854e-06,2.33728328640606e-05
"YCL052C",726.395487349029,-2.20004198261831,0.423826694036369,-5.19089999184789,2.09280017714881e-07,9.32395409663574e-07
"YGR249W",407.388715894705,-2.19749982143442,0.51099746657022,-4.30041236052281,1.70480583145425e-05,5.85835137159399e-05
"YJL173C",128.042964044619,-2.19592022740126,0.616510939472852,-3.56185119647492,0.000368249091635636,0.000985152359632718
"YIR014W",76.0023363399116,-2.19233584391596,0.611798177419083,-3.58342983819353,0.000339111882292153,0.000916194207702963
"YIL166C",124.41029614197,-2.19116735447659,0.68701879868892,-3.18938485913068,0.00142575923614294,0.00341240452630364
"YDR168W",1153.06252632336,-2.1895585119379,0.421039662228258,-5.20036164847309,1.98901128676575e-07,8.90311932504609e-07
"YGR253C",1473.49280550923,-2.18636774605836,0.413087673758116,-5.29274506345738,1.20493839797429e-07,5.49663133737277e-07
"YGR019W",889.472286293213,-2.18345788452977,0.413787260172633,-5.27676440212012,1.31484751933834e-07,5.97420797477142e-07
"YMR135C",1348.42581182192,-2.18251761269811,0.49080060629495,-4.44685190830125,8.71378655098375e-06,3.11985165755985e-05
"YKL105C",185.005984020727,-2.18078451633859,0.468912327953419,-4.65072975551034,3.30762524322347e-06,1.24090134452519e-05
"YAL001C",253.806444601979,-2.17687433151321,0.457344878443031,-4.75980913774324,1.93776115599086e-06,7.50079960652309e-06
"YLR241W",379.498227687989,-2.174730101516,0.452498678762387,-4.80604740651184,1.53943411008314e-06,6.07811053808689e-06
"YJR106W",200.775280496597,-2.16478329580973,0.577026650009575,-3.75161753061805,0.000175697354788047,0.00050167947938233
"YBR208C",211.080202623646,-2.16398018811207,0.489499258019339,-4.42080381667623,9.83344211473925e-06,3.49233598677929e-05
"YHR110W",156.373087842045,-2.16352123248704,0.495180762138008,-4.3691544541144,1.24728529457452e-05,4.38349190389142e-05
"YOR257W",657.521915558836,-2.15793545944703,0.487022415193856,-4.43087503187729,9.38514696537092e-06,3.34349510745168e-05
"YKL094W",1866.83762181712,-2.15780628874557,0.46290735993468,-4.66142143224955,3.14032947836941e-06,1.18434692119005e-05
"YDR246W",313.295864621519,-2.15701302595098,0.451429410282688,-4.77818453299319,1.76885010773612e-06,6.92010918292813e-06
"YDR122W",257.009432105651,-2.15504393050735,0.460762581839685,-4.67712443554534,2.90925731835897e-06,1.1044760044831e-05
"YPR081C",201.05788079917,-2.15426103463308,0.500090211994022,-4.30774484876107,1.6492748009668e-05,5.6983091342999e-05
"YDL147W",1720.94719345438,-2.15295661494239,0.40394507030261,-5.32982519957363,9.83073404152711e-08,4.52783205050223e-07
"YMR278W",428.376027373151,-2.14994669635844,0.489875744719798,-4.38875923033949,1.13999192383122e-05,4.01627923934383e-05
"YGR250C",1269.60115811663,-2.14880300968529,0.527291729397534,-4.07516918981536,4.59809045428756e-05,0.000145839711084744
"YER080W",841.368852141877,-2.14826913966909,0.412404583301474,-5.20913012768017,1.89728019518187e-07,8.51248363433872e-07
"YIL011W",49.5411960541054,-2.1391794854398,0.803464551129266,-2.66244413948717,0.00775754444076187,0.0160447767064168
"YJL205C",134.878675737688,-2.13907939607418,0.518546383722334,-4.12514572123523,3.70500098385589e-05,0.0001193648319222
"YMR099C",924.155747405414,-2.1386797158006,0.420086148760808,-5.09105030506098,3.56085531096584e-07,1.53047272186783e-06
"YOL053W",77.7433078475522,-2.13867834758081,0.5739049991176,-3.72653723328617,0.000194128406643065,0.000549374754340854
"YJR091C",361.227673665632,-2.13769261407046,0.438014082400661,-4.88041983114842,1.05860240831199e-06,4.26219621479856e-06
"YAL028W",70.0467494496865,-2.13316226852906,0.597623868426025,-3.56940607835362,0.00035779146060435,0.000958968217209693
"YDR031W",130.425356002273,-2.13302634372063,0.562357437611855,-3.79300814937005,0.000148833270052998,0.00043099163937957
"YDR294C",616.063165772919,-2.13296190927842,0.420812389242131,-5.06867659747331,4.00591204413491e-07,1.71275925710772e-06
"YMR316W",673.883215834433,-2.13291948808065,0.509871895786583,-4.1832458421545,2.87376333730961e-05,9.44448628363807e-05
"YPR007C",28.8865288537246,-2.13270667342114,0.77431925037096,-2.75429891791971,0.00588180208762943,0.0124301649876997
"YNL092W",97.7198334745932,-2.13001215064464,0.591407971617538,-3.60159526564873,0.000316270484128951,0.000860983605153706
"YLR119W",103.296503657849,-2.12408631976356,0.548378771684593,-3.87339267936734,0.000107330682153169,0.00031821240565867
"YER188W",21.6044229478264,-2.12059619855524,0.88702406977057,-2.39068619536303,0.0168169195885104,0.0320922882147406
"YOR113W",236.223773646668,-2.11913238366817,0.482634135090824,-4.39076358175409,1.12953300496927e-05,3.98925135931465e-05
"YOR032C",598.582183950052,-2.1178399471454,0.465801500592453,-4.54665763088293,5.45045522315786e-06,2.00024718926787e-05
"YMR072W",1450.33999136219,-2.11704334233876,0.438587765397725,-4.82695485228357,1.38636534512293e-06,5.49649695348255e-06
"YJR142W",240.855211041083,-2.11469138852181,0.491450020951263,-4.3029632686322,1.68528798502769e-05,5.80871385567942e-05
"YNL100W",669.062553511734,-2.11029334888436,0.441015980482589,-4.78507229278889,1.70925799802471e-06,6.69322984862615e-06
"YOR261C",1462.82464992283,-2.10837520728592,0.41901784336445,-5.03170745750825,4.8613067507801e-07,2.05091976036965e-06
"YGL004C",241.274427209058,-2.10712792974356,0.488050948321193,-4.31743435186777,1.5785333588153e-05,5.47040162180243e-05
"YML101C",84.2953507957421,-2.10703606393276,0.538622103538067,-3.91190047733317,9.15726500456485e-05,0.000274478231157768
"YJL094C",712.99258014684,-2.10258669384726,0.470715998037089,-4.46678401119817,7.94042248537303e-06,2.86085076958846e-05
"YPL167C",241.234213589789,-2.10211892743838,0.580436292738399,-3.62161869224432,0.000292765428159481,0.000802337039833906
"YHR028C",675.886932543655,-2.10097645003427,0.427699427742301,-4.91227323151846,9.00264770778087e-07,3.66572959651817e-06
"YJL123C",894.09402531783,-2.09924873700952,0.421502461381512,-4.98039496644704,6.34546345049421e-07,2.6477972488396e-06
"YPR174C",56.0816561288332,-2.09750903782813,0.612835109555074,-3.42263196922733,0.000620179844685387,0.00160118873856108
"YDR107C",34.141636820213,-2.09700328832622,0.715032748288406,-2.93273740726684,0.00335987934450036,0.0074411254341449
"YDR377W",1194.78687611386,-2.09290753319502,0.448032372404324,-4.67133105128905,2.99254182051998e-06,1.13308875148657e-05
"YDR530C",345.269804552086,-2.09261188362215,0.446566630933691,-4.68600145793893,2.78594278716153e-06,1.06047356758642e-05
"YBR255C-A",209.910111544444,-2.09026660627873,0.50143796278176,-4.16854478803886,3.06550529361772e-05,9.99911579273113e-05
"YGL146C",99.8666085739159,-2.0870528974482,0.558132281918531,-3.73935170041435,0.000184495451890987,0.000524968420514862
"YBR273C",555.64898171825,-2.08633243785765,0.431310615915729,-4.83719241045829,1.31685941026957e-06,5.23543064152311e-06
"YDL106C",347.45283599169,-2.08560391259536,0.437106315241631,-4.77138819520931,1.82960530636868e-06,7.13521142980975e-06
"YOR065W",1849.86226748486,-2.08161231249438,0.401462301950579,-5.18507541649734,2.15927470385522e-07,9.59770782575398e-07
"YGR132C",1090.04086525973,-2.08113971747739,0.411418588958925,-5.05844843506856,4.22681510279331e-07,1.79914620546407e-06
"YOR264W",227.682137054214,-2.0783882943426,0.463519052689637,-4.48393282278785,7.32797404811009e-06,2.65523110287533e-05
"YLR290C",270.243987948255,-2.07770695991764,0.495432190456359,-4.19372620500051,2.74409168041933e-05,9.03908220391293e-05
"YMR145C",1110.18703206253,-2.07725511477217,0.529036954276397,-3.92648395916574,8.61966379148287e-05,0.000259314635870938
"YDR424C",202.952291736331,-2.07683510277002,0.464126277430155,-4.47471992809664,7.65115369053534e-06,2.76112331381793e-05
"YMR305C",1202.07806855567,-2.07189692731166,0.567734158048558,-3.64941389898625,0.000262839317376251,0.000725882822951777
"YKL017C",102.246161496411,-2.07052872303232,0.554562582473639,-3.73362500188289,0.000188743451663735,0.000535458999392905
"YDR146C",61.9931823001077,-2.07052587305831,0.616167661502417,-3.36032869367031,0.000778497924992625,0.00196859568046942
"YIL077C",465.43392877456,-2.06840997033552,0.434056048402081,-4.76530618096463,1.8856708364422e-06,7.33387604526603e-06
"YDR356W",115.352639795961,-2.0665325722239,0.526548063548365,-3.92467984460469,8.68451589558626e-05,0.000260991356967094
"YJL070C",150.314896313305,-2.0658007242994,0.486551942593369,-4.24579688920464,2.17817879820508e-05,7.32241551363714e-05
"YEL041W",72.4612702955495,-2.06537910923711,0.563306818440951,-3.66652602386991,0.000245867907984258,0.000681973727330367
"YML081C-A",1072.64085780533,-2.06470840678923,0.40996559339691,-5.03629680159592,4.74624441254621e-07,2.00829632386009e-06
"YJR155W",104.837425157537,-2.06383217615391,0.581513815172142,-3.54906817741375,0.000386596971819171,0.00102894823973257
"YJL037W",33.9953309851932,-2.06294592057157,0.794701629668428,-2.59587478313375,0.00943504425121284,0.0191409030255824
"YGL005C",577.899350655339,-2.06277240933704,0.439881801657633,-4.6893788321403,2.74035643987408e-06,1.04381507772982e-05
"YFR010W",904.494882427239,-2.062492218092,0.43692310199718,-4.72049248177615,2.35274305115228e-06,9.03383901264039e-06
"YGL021W",171.804875149247,-2.06118771391813,0.557206789021717,-3.69914321671661,0.00021632851109569,0.000606503783556722
"YGR121C",1296.50343151257,-2.05966448029505,0.477510488595779,-4.31333872131675,1.60807458055846e-05,5.56603807357751e-05
"YLR450W",364.599562222434,-2.05108808166963,0.481978450794689,-4.25555972116137,2.08526693036208e-05,7.04315821611971e-05
"YMR027W",1379.77670870305,-2.04948209495583,0.43290668660304,-4.73423524833456,2.19882578074721e-06,8.46555319083914e-06
"YER001W",115.145865244481,-2.04836034021449,0.566728274181203,-3.6143605913679,0.000301089771432204,0.000823573311729272
"YOR018W",149.289803904972,-2.04634560521838,0.585318450484272,-3.49612352647573,0.000472070110415111,0.00124371899775725
"YHR211W",69.0419356069375,-2.04504988429922,0.567683914673931,-3.60244465526888,0.000315238531145709,0.000858582583639003
"YOR086C",424.069251193854,-2.04501449196271,0.435029321704614,-4.7008658725567,2.59060641087326e-06,9.92718989441059e-06
"YIR019C",22.9193122982005,-2.04489869635633,0.786992047107455,-2.59837275849513,0.00936667521550005,0.0190224248346001
"YMR302C",979.224969726455,-2.04209113254568,0.421028031029019,-4.85024982197667,1.23306070597953e-06,4.91935368761868e-06
"YER087W",106.877053669918,-2.04112131541791,0.60403713782471,-3.37913215529844,0.000727150443663927,0.00185266412548998
"YNL036W",1018.50957711875,-2.04090125842717,0.414312639388437,-4.92599323409425,8.39329018175947e-07,3.4470291456652e-06
"YKL218C",132.988810555901,-2.03891591742909,0.496374632713638,-4.10761506139529,3.99765639616766e-05,0.000127858004849496
"YPL156C",305.370431017654,-2.0377121916307,0.471229589695046,-4.32424498841297,1.53055135008516e-05,5.3137698479306e-05
"YOR124C",418.399406049388,-2.03496839144366,0.43576496123489,-4.66987613156615,3.01381405789384e-06,1.14038899414688e-05
"YPL206C",618.659171366509,-2.03483498161857,0.420728266096691,-4.83645893463912,1.32172563178147e-06,5.24838640598319e-06
"YDL057W",128.859124967878,-2.03402548242,0.52592694223841,-3.86750576755573,0.000109954228756463,0.000325368384084284
"YKR014C",1185.43220399685,-2.03152308769135,0.457493855310958,-4.44054726442288,8.97303937271034e-06,3.21066565054792e-05
"YHR027C",1274.81263962705,-2.03108949770559,0.405573487996879,-5.00794444858096,5.50144066603808e-07,2.31076653067264e-06
"YKL168C",244.982445514588,-2.02955563907649,0.489799681179784,-4.14364426327899,3.41829865318404e-05,0.000110466334977355
"YML079W",391.837843720166,-2.02955122328624,0.437990171217116,-4.63378257472396,3.59044094653545e-06,1.33997877567897e-05
"YNR066C",28.0160864346083,-2.02845913308095,0.759590776884037,-2.6704630898785,0.00757466989114189,0.015711951132894
"YOR373W",122.908524991632,-2.02768138923417,0.57178356151185,-3.54623939148022,0.000390771042420102,0.00103909160141899
"YMR053C",187.775691813455,-2.02690688017855,0.528137353669884,-3.8378404142296,0.000124121100856311,0.000363660850768873
"YLR126C",103.704904056897,-2.0265215493371,0.514394586839742,-3.93962456290088,8.16092211349106e-05,0.000247464402011315
"YGR230W",154.078792014386,-2.02566830728579,0.532621925384799,-3.80320112774615,0.000142838294496016,0.000415245080805266
"YFL062W",113.994756415968,-2.02430664231358,0.515031444087983,-3.9304525297445,8.47861326304686e-05,0.000255608535707969
"YDR501W",26.2430580519643,-2.02350852551164,0.759579849848325,-2.66398394575066,0.0077221247955596,0.0159830674094645
"YML085C",635.076896312537,-2.02339971490965,0.517308137101649,-3.9114012902373,9.17621594638602e-05,0.000274774990760492
"YLR422W",218.220204937999,-2.02183062149083,0.467517740466872,-4.32460727473527,1.52803833542767e-05,5.30826424170109e-05
"YNR068C",48.0011100212576,-2.02120622506292,0.633948384821986,-3.18828200127126,0.00143120882372574,0.0034220792924769
"YIL152W",220.401203496878,-2.02071985711785,0.49072442537392,-4.11783019681181,3.82456321342876e-05,0.000122871068444892
"YDL125C",963.896570682494,-2.01942128468298,0.451303525965131,-4.47464105307923,7.65397851358787e-06,2.76112331381793e-05
"YNL223W",159.367801214911,-2.01922791038828,0.502485734478658,-4.01847808173754,5.85752567282981e-05,0.000182350921571238
"YPL164C",157.610735708177,-2.01374571143932,0.515623215815814,-3.90545974205833,9.40464148722716e-05,0.000281303931632056
"YOL096C",81.6703877241292,-2.011604997244,0.583319438670918,-3.44854785197525,0.000563609595097354,0.00146666587815107
"YER053C-A",1527.23520598144,-2.01122119976194,0.481789131341107,-4.17448437278672,2.9866171853561e-05,9.78168385936137e-05
"YLR181C",167.61791657914,-2.01119976488819,0.527810447396764,-3.81045842273057,0.000138709339971072,0.000403716813083063
"YOR317W",3083.04425256776,-2.00977804358176,0.506761578096755,-3.96592427375787,7.3112073859484e-05,0.000224192085080635
"YIL062C",547.160397969314,-2.00604442102586,0.493340573096102,-4.06624658587545,4.77763839187528e-05,0.00015094911585809
"YEL039C",235.981686461624,-2.0033006837447,0.541219302415872,-3.70145830867904,0.000214363882328591,0.000601879954061393
"YBR222C",1607.99348628842,-2.00270808017304,0.475291746197327,-4.21363950919859,2.51288250627788e-05,8.33502453559726e-05
"YDL067C",1502.78213298742,-2.00181666445436,0.404886385059253,-4.94414418049993,7.64790880405075e-07,3.16131970420148e-06
"YKL107W",152.195563196326,-2.00072153537952,0.674103641419577,-2.96797319054122,0.00299770475694309,0.00672486666673165
"YCR030C",464.494885786966,-1.99997845798355,0.433074943676043,-4.61808859456809,3.87290907793075e-06,1.43976652410088e-05
"YHL047C",186.396448238255,-1.9971421339619,0.540297921480739,-3.69637204690431,0.000218702405406288,0.000612259790196088
"YCR075C",55.2576362065934,-1.9931241025367,0.616913139408367,-3.23080183451458,0.00123443491576005,0.00299074900242331
"YLR086W",234.429983909289,-1.98947992134105,0.484560727749234,-4.10573908988066,4.0302418114165e-05,0.00012882822094003
"YDR425W",221.135462026379,-1.98808233529739,0.49005551091376,-4.05685129749976,4.97387272654362e-05,0.000156286615584315
"YER162C",439.114812152082,-1.98679495991679,0.475155025559297,-4.18136156210946,2.89768657398882e-05,9.50673675420399e-05
"YBR097W",108.673350878071,-1.98335888301253,0.523046760186859,-3.7919341710557,0.000149478541387753,0.000432641379901358
"YBR047W",223.349218783137,-1.9803722798987,0.481093715844389,-4.11639606728776,3.8484275051127e-05,0.000123568409796804
"YGR268C",341.982019800889,-1.97944268979933,0.465022697806118,-4.25665822149744,2.07505201335424e-05,7.01693607587301e-05
"YLL039C",2391.60181923351,-1.97827695484411,0.423474422005057,-4.67153823713227,2.98952431854085e-06,1.13269534901697e-05
"YER058W",46.8640700530497,-1.97589832297975,0.723069579031792,-2.7326530949145,0.00628264657546916,0.0132333155425169
"YOL159C",85.926770167459,-1.97484162313321,0.56385005562615,-3.50242338974351,0.000461046348864415,0.00121691578941852
"YJR099W",136.580601398418,-1.96790723970077,0.498416368286585,-3.94831984845498,7.87016083739652e-05,0.000239790690761549
"YNL305C",1077.23352155872,-1.9642109932307,0.468275892351604,-4.19455928719019,2.73402636969698e-05,9.01227533684586e-05
"YHL022C",33.9031342909323,-1.96134098204085,0.683576984259673,-2.86923203560608,0.0041146982000604,0.00894669471908309
"YCR009C",1100.67505743024,-1.96005412293907,0.407896557952966,-4.8052725249157,1.54540855304046e-06,6.0974941186469e-06
"YDR394W",1258.64707225333,-1.95989856095774,0.419812048266063,-4.66851432457132,3.03385628221802e-06,1.14645724196028e-05
"YLR120C",262.70145530469,-1.95873537748526,0.464726386412207,-4.21481421058775,2.49983893955176e-05,8.30137930912636e-05
"YHR001W",324.613205710054,-1.95750593831293,0.446273549667681,-4.38633645164628,1.15275767186431e-05,4.05875625548782e-05
"YGR037C",547.40514225297,-1.95722053534027,0.496464305707724,-3.94231873840395,8.06976341260863e-05,0.000245171161456444
"YNL135C",2329.23483876971,-1.9559024571193,0.401642146702654,-4.86976397565992,1.11731627523675e-06,4.48886714086342e-06
"YDR106W",24.9476842536757,-1.95423020625289,0.818563762994281,-2.38738910100831,0.0169685213660625,0.0323384769709413
"YFR018C",122.236574133748,-1.9536561221533,0.49810057066522,-3.92221217402775,8.77396753072259e-05,0.00026340306299626
"YER158C",380.829267694712,-1.95257740929837,0.511840637713374,-3.81481513078256,0.000136284921295629,0.00039706421089948
"YGL048C",1682.16436618746,-1.95201593677055,0.402734727499708,-4.84690244839133,1.25404051455077e-06,4.99609042853386e-06
"YAL055W",83.7090741962316,-1.94738834999455,0.544771982998444,-3.57468520916964,0.000350649523754433,0.000941278707634669
"YDR262W",1006.5514337921,-1.9462791831359,0.549490410708002,-3.54197115219569,0.000397148904917688,0.00105507075668388
"YJR161C",44.1700935135323,-1.94614655715755,0.658163145302814,-2.9569363934259,0.00310712206411533,0.00695397725451926
"YKL150W",2841.71817314823,-1.94606779906102,0.428466786486782,-4.54193384513611,5.57405344288252e-06,2.04298693729209e-05
"YOL129W",761.986719951402,-1.94577972638667,0.421290409468472,-4.6186186123762,3.86303137718024e-06,1.43796193981514e-05
"YPR028W",895.368273801751,-1.94430236172059,0.437132365009908,-4.4478572564091,8.67311322635359e-06,3.1091780351205e-05
"YML034W",477.179981490034,-1.94422827614781,0.461495731312253,-4.21288463626617,2.52129855140434e-05,8.35809739825701e-05
"YAL027W",149.283249049361,-1.94325256546385,0.479830303030127,-4.04987461857288,5.12450819097251e-05,0.000160491298650534
"YDL168W",5497.2875554857,-1.94121546942898,0.416980506893968,-4.65541059434368,3.2333569319684e-06,1.21782687075783e-05
"YKL064W",902.993858349362,-1.94007565729271,0.416801386579479,-4.65467659120362,3.24489627432908e-06,1.22056709399041e-05
"YML117W",765.768695740464,-1.93485521366856,0.431195232771532,-4.48719064269835,7.21684925142923e-06,2.61994051771923e-05
"YGR141W",283.016392176571,-1.92797118895066,0.506945241236124,-3.80311527187738,0.000142887826932118,0.000415245080805266
"YNCB0010W",414.94958872846,-1.92667540738439,0.438963064611434,-4.38915153166671,1.1379376046002e-05,4.01274640621628e-05
"YOR180C",224.863952823061,-1.92643207449602,0.592835400815379,-3.24952266994587,0.00115598863921893,0.00281738397595929
"YJL151C",1579.07129411306,-1.92575435622344,0.465333751455402,-4.13843687503938,3.49680051111444e-05,0.000112847705333315
"YKL146W",698.579961306406,-1.92452444797182,0.447554486496367,-4.3000897232374,1.70728972705492e-05,5.86336753892585e-05
"YLR266C",77.0635661969458,-1.92368826261049,0.567328143747772,-3.39078588610569,0.000696925253512475,0.00178439046348789
"YGL197W",434.366881269344,-1.92336301550034,0.466736417094823,-4.12087624846635,3.77434132219336e-05,0.000121462080211113
"YDL200C",226.386735367373,-1.92157095838948,0.532008792435754,-3.61191579107507,0.00030394327218222,0.000830188565478631
"YMR276W",957.897828585809,-1.92087205434904,0.40885010789378,-4.69823051837884,2.62425147195544e-06,1.00493910882575e-05
"YDR169C",383.263864652489,-1.91998978984285,0.454103255390652,-4.22809078563231,2.35682698032431e-05,7.85837767172784e-05
"YLL019C",1248.41231219026,-1.91971712175006,0.455212670170874,-4.21718736657628,2.47368427806766e-05,8.21929337895378e-05
"YDR330W",474.647924860214,-1.91838303593242,0.472184713195533,-4.0627809040019,4.84915396917574e-05,0.000152787047185091
"YJR107C-A",145.504916939503,-1.91833028169228,0.53603698938163,-3.57872743801739,0.00034527132170214,0.000930201560821059
"YLR190W",394.943266876282,-1.91764753244836,0.4938191761856,-3.88329903925728,0.000103048704364066,0.000306310401082179
"YML129C",288.16580625707,-1.91143038342012,0.457554464072283,-4.1774925905174,2.94740262174055e-05,9.66430699282053e-05
"YIR024C",159.136510808971,-1.91081289417985,0.482771751559154,-3.95800476728124,7.55784496776482e-05,0.000231012613136431
"YHL010C",140.868163775412,-1.90703285622013,0.499661905454775,-3.81664648715699,0.000135277773976093,0.000394330578418092
"YLR209C",203.519387982013,-1.90674263014201,0.515217493938139,-3.70084993731008,0.000214878528027594,0.000602970771970119
"YOR007C",3612.9517643241,-1.90530160440781,0.397652931047128,-4.79136818981978,1.65647827748185e-06,6.50434714580495e-06
"YNL280C",250.374842538218,-1.90006516672426,0.535648826467318,-3.5472217483523,0.000389316756649165,0.00103570559099278
"YBL113C",88.8229473304412,-1.89872367761328,0.529369323895899,-3.58676559427282,0.000334805035780833,0.000905840656826686
"YGL206C",551.124918523753,-1.89795919916842,0.438550194744942,-4.32780379968195,1.5060353368021e-05,5.23818487435723e-05
"YCR073W-A",469.922661139283,-1.89778253337321,0.448360646650071,-4.2327143284151,2.308877042141e-05,7.7119726174196e-05
"YDR063W",254.819702681206,-1.89731824223247,0.485075579509524,-3.91138684852144,9.17676475692681e-05,0.000274774990760492
"YMR086W",411.350783692666,-1.89512891711437,0.454789736923693,-4.16704415964502,3.08574738584239e-05,0.000100488644959885
"YNL088W",325.255306311106,-1.89505897184207,0.443944153392659,-4.2686877557906,1.96626282557091e-05,6.66480442652071e-05
"YDR411C",325.294491220688,-1.89366523721876,0.445411255270325,-4.251498395723,2.12345031702323e-05,7.16789685433844e-05
"YIL065C",420.55103696751,-1.89342468297812,0.466187282664928,-4.06151079916741,4.87561624429573e-05,0.000153536320124274
"YBR203W",209.539986849964,-1.8930036036772,0.570775139236409,-3.31654880100365,0.000911366692318256,0.00226949730905699
"YER023W",837.235243970469,-1.89285675716387,0.445732518200732,-4.24662029327517,2.17019285683386e-05,7.2998555260716e-05
"YNCP0026W",27.7154137859914,-1.89208460935295,0.7282749956623,-2.59803593508283,0.00937586814406821,0.0190311985911023
"YNCN0005C",34.9507698082016,-1.89022886211183,0.773845000396476,-2.44264531158485,0.0145800587129922,0.0282568842694246
"YIR043C",50.3503411176508,-1.89015873441755,0.627169019435491,-3.0137948078476,0.00258002238288064,0.00584975371960066
"YIR007W",113.590107693416,-1.88971493429908,0.517686136934496,-3.65031010003304,0.000261923897536463,0.000723703819206685
"YAR028W",107.11864643039,-1.88859732012922,0.508405065640055,-3.71474921822734,0.000203405317605501,0.000573925797580824
"YJL078C",343.03864899815,-1.88819923585269,0.462352314347147,-4.08389701372832,4.42866641685104e-05,0.000140777985766087
"YGR127W",227.257582787933,-1.88762898374315,0.601168346546441,-3.13993408765963,0.00168985850725029,0.00397961330892963
"YBR111C",558.334080171933,-1.88672905633444,0.422534837609867,-4.4652627153941,7.99705601272295e-06,2.87944312407792e-05
"YJR149W",101.144247063929,-1.88447802965578,0.513388641899766,-3.67066560468182,0.000241919668706358,0.000671673182998983
"YLR102C",141.361801295755,-1.88434295271043,0.498171059525505,-3.78252192029223,0.000155247416789119,0.000446692105132746
"YOL087C",330.515548238765,-1.88430578911802,0.453067776828405,-4.15899316942967,3.19653457082643e-05,0.000103750832717095
"YLR087C",122.310046531572,-1.88410709308849,0.50290850488772,-3.74642121733284,0.000179375302359798,0.000511161575913311
"YLR251W",80.4675446785944,-1.88306329451567,0.622612787787228,-3.02445329015501,0.00249082931138638,0.00566772567873093
"YLR213C",178.459479907109,-1.88172858072102,0.545002912490183,-3.45269454088453,0.000555017104954457,0.00144635354836631
"YBR234C",713.092196344266,-1.88115960363301,0.45068646905336,-4.17398731225341,2.99314432219203e-05,9.79185785402821e-05
"YHR082C",1189.43852705242,-1.88071712933568,0.439426937255992,-4.27993136032998,1.86950962038331e-05,6.38600392404205e-05
"YOR111W",154.273947379195,-1.87950258968433,0.4803786981827,-3.91254357612983,9.13290514083971e-05,0.00027389147161502
"YBR223C",80.6560454591104,-1.87562615619775,0.581719761238695,-3.22427787600657,0.00126290788509239,0.00305456174150991
"YNR045W",133.835234195284,-1.87270215469549,0.585366095085252,-3.19919819480278,0.00137810393291253,0.00331080361557879
"YER039C",101.750827890528,-1.87220091748216,0.585475960665513,-3.19774174050463,0.00138508264645978,0.00332477909894434
"YMR199W",80.4292901738693,-1.87171571798618,0.596835463962342,-3.13606652252199,0.0017123035915605,0.00402750125788162
"YNL046W",111.81362021827,-1.87056107851248,0.547143269461447,-3.41877746271771,0.000629031488289337,0.00162216453624165
"YIL164C",46.3537611770714,-1.8698566784853,0.636770308910956,-2.93646963798178,0.00331971315724835,0.00736071178359676
"YHR104W",1016.97708051957,-1.86819013704132,0.436390149218172,-4.28100895583536,1.86047869592545e-05,6.35894957264071e-05
"YLR001C",385.417357537119,-1.86493611733169,0.48382831217265,-3.85454110561889,0.000115946902488835,0.00034145885635215
"YFR052W",629.643924730786,-1.86354614245792,0.429269448977004,-4.34120375186017,1.41704241493468e-05,4.94668769847625e-05
"YDL097C",1399.47840019129,-1.86114054704026,0.414901046175559,-4.48574561138308,7.2659391722389e-06,2.63609009892698e-05
"YBL058W",1026.3633382655,-1.86030589030938,0.422142071055812,-4.40682418991455,1.04897261692984e-05,3.71159964890192e-05
"YMR041C",334.404054208326,-1.85816090605886,0.468525699193138,-3.96597435158595,7.3096723094491e-05,0.000224192085080635
"YDR125C",98.4762511553818,-1.85713045204597,0.519264902142483,-3.57646057798912,0.000348277809750067,0.000936978600008992
"YNL270C",90.0157859227747,-1.85512099846943,0.541589715485579,-3.42532538086725,0.000614063523258067,0.00158713935469636
