"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"YOL128C",219.81852414468,3.28156095539632,0.463478651706578,7.08028502135591,1.43858272078557e-12,1.34573301903552e-11
"YNL204C",69.3346744799459,3.27322915730993,0.564100112703754,5.80256781304512,6.53069677482601e-09,3.52054981505451e-08
"YKR079C",362.721628308699,3.27259389156342,0.434325288084499,7.53489143125079,4.8874128885097e-14,5.79305150863728e-13
"YLR129W",882.699713273435,3.27130145899555,0.413308838096136,7.91490807228913,2.47435849106342e-15,3.48051655069731e-14
"YER145C-A",18.6056567692203,3.27127169211198,0.855875069448341,3.82213690862675,0.000132300197981298,0.000386241016544074
"YHR179W",2205.24515799707,3.26914618443112,0.513467157156246,6.36680679351869,1.93004039912723e-10,1.32170828767983e-09
"YHR204W",182.173326650949,3.26717716403606,0.50612218719347,6.45531305820258,1.07995418529043e-10,7.73809475693083e-10
"YLR083C",412.140732820312,3.26700650493172,0.432896182980582,7.54685911628439,4.45880458053021e-14,5.35150025650639e-13
"YIL019W",926.691221570524,3.26613003368759,0.424842236707518,7.68786563925411,1.49609801055106e-14,1.92475530570894e-13
"YDL022W",24973.8688984251,3.26244181093925,0.406569531904751,8.02431455120339,1.02094393170449e-15,1.55037241618254e-14
"YEL029C",232.175490613276,3.26136485865288,0.468163689214263,6.96629177740493,3.25403920468231e-12,2.87934690058829e-11
"YOL120C",7240.75876108107,3.2587595436444,0.515992422465676,6.31551821647376,2.69257666195813e-10,1.80081791935868e-09
"YML063W",9517.65062676579,3.25741666999043,0.475217665331023,6.85457824410086,7.15232159729401e-12,5.97767024007419e-11
"YPR041W",1770.09371563198,3.24853462334443,0.438334691277015,7.41108264527356,1.25272482006318e-13,1.36606658949747e-12
"YDR119W",323.890490302527,3.24814725922158,0.437297529435236,7.42777409105541,1.1044036650329e-13,1.22060057573617e-12
"YMR296C",648.146854868376,3.24664846975416,0.452930734325689,7.16809044673835,7.60510548758919e-13,7.42990254546896e-12
"YLR008C",221.448592141055,3.24617470566342,0.504988663866182,6.42821302326032,1.29112722953516e-10,9.12555973961576e-10
"YIL133C",5014.76136206497,3.24569708905312,0.445463336885644,7.28611497355693,3.19020754538325e-13,3.28488097074085e-12
"YLR197W",3715.03292348779,3.24317171433622,0.513407067985828,6.31695961463806,2.66759256464214e-10,1.7882865846108e-09
"YLR426W",89.187709447655,3.24305899701039,0.522650366856642,6.20502577375963,5.46879392566085e-10,3.47489958095542e-09
"YKL154W",181.30993616217,3.24256342013171,0.46776291738686,6.93206600952076,4.14738338620199e-12,3.58667218821849e-11
"YGL030W",7019.82585527237,3.23987351867865,0.537016755848113,6.03309577102842,1.60848021551471e-09,9.52280168957779e-09
"YMR069W",53.3849308063504,3.23870646087905,0.618935390200146,5.23270524219295,1.67047006594118e-07,7.53026860434116e-07
"YMR116C",9313.65967213455,3.23681620852351,0.466165121637946,6.94349718217964,3.82510242938034e-12,3.33313720063964e-11
"YOR246C",563.08541063702,3.23593779706088,0.426831554713174,7.58129937051022,3.42111166054169e-14,4.19397521554628e-13
"YKL006W",2642.9685771822,3.233275724224,0.53279198647477,6.06855171680985,1.29068854968038e-09,7.79450627312255e-09
"YKR043C",387.690587952043,3.23307440872823,0.478615088288335,6.7550616097178,1.42774573544708e-11,1.15776831946665e-10
"YDR075W",152.800087007136,3.23082559139378,0.474927334471954,6.80277877664372,1.02620172768086e-11,8.42898836581479e-11
"YGL171W",511.995412128378,3.23041615427144,0.435517848927735,7.41741391822373,1.19429259599436e-13,1.31234647064639e-12
"YML023C",250.93851346576,3.22728805968531,0.447123799436387,7.21788476424965,5.28024300792313e-13,5.29411404909981e-12
"YNL002C",2384.10057850486,3.22679338496738,0.404806946997876,7.97119073399775,1.57152744402594e-15,2.29515168802258e-14
"YPR079W",239.61172535206,3.22548316853218,0.453128917490793,7.1182461415028,1.0930903701788e-12,1.04647865706917e-11
"YGL103W",9515.7864067426,3.22500719237941,0.500943905594932,6.43786091887738,1.2116894806103e-10,8.59593838475087e-10
"YDR418W",4375.72167476028,3.22429705706807,0.495534426281309,6.50670646894201,7.68163003126043e-11,5.61651748773511e-10
"YLR048W",6927.17257612864,3.22391886149692,0.460545610921181,7.00021623276021,2.55567762443895e-12,2.2861334999864e-11
"YML022W",1123.97230296851,3.21644434302028,0.485455348514406,6.62562345406898,3.45785598559488e-11,2.65009712416743e-10
"YBR248C",285.289250029058,3.21290621048399,0.46205609555778,6.95349816044623,3.56337600654464e-12,3.11931615251805e-11
"YPL160W",1375.28946070739,3.21115770492114,0.434558194132045,7.38947682561797,1.47407655047113e-13,1.59529078477263e-12
"YDR450W",4505.82865595821,3.21019606969869,0.43283166187402,7.41673115085803,1.20046280264448e-13,1.31625387984224e-12
"YNL210W",78.5051697687917,3.20934711605322,0.541590034428038,5.9257868720619,3.10805480286363e-09,1.76000135968292e-08
"YJL098W",354.311812029618,3.19682389549347,0.437366919510529,7.30924940338683,2.68638748333237e-13,2.78615368515902e-12
"YLR167W",13757.5153447433,3.19526495267749,0.495925690169735,6.44303172030447,1.17110206872374e-10,8.33900415851173e-10
"YNL062C",665.439965404448,3.19007605196612,0.451932032109039,7.05875181513232,1.68004824425887e-12,1.55887782793874e-11
"YPR071W",127.811571691552,3.188231959426,0.519016664217822,6.14283158755757,8.10632190014713e-10,5.04442313895025e-09
"YBR002C",288.208090328791,3.17252043901923,0.444582157565743,7.13595987834957,9.61140448232502e-13,9.27913839145207e-12
"YDR042C",10.0315026267817,3.16506485102594,1.10250503867928,2.87079400092127,0.00409442251991806,0.00890599123348438
"YOR252W",732.843202966805,3.16135515924283,0.427661619413517,7.39218815936353,1.44431939906533e-13,1.5660470756911e-12
"YOL127W",8762.43403591889,3.15040697671295,0.47363170390262,6.65159648468271,2.89930687713229e-11,2.24001779643486e-10
"YML026C",5000.27027190541,3.14640331515647,0.440403534104297,7.14436436473131,9.04132827402686e-13,8.7731532828481e-12
"YDR002W",2976.04470569072,3.13173613331316,0.48552285133756,6.45023426742034,1.11677386509679e-10,7.97198301456253e-10
"YER056C-A",2433.21487448054,3.13055801518507,0.490172779056583,6.38664191269523,1.69568072749355e-10,1.17669965635158e-09
"YIL052C",3792.47698231852,3.13028254654082,0.431861812188592,7.24834300740127,4.21901070175085e-13,4.29020182371645e-12
"YER110C",1113.92714464046,3.12958535348667,0.412953158342329,7.57854805142891,3.4944348179984e-14,4.25651900702997e-13
"YNR046W",433.375022871028,3.12759395252655,0.439105754041877,7.1226439729785,1.05876061480368e-12,1.0153106398243e-11
"YMR010W",219.95855346754,3.12544239334263,0.487721602591934,6.40825088889413,1.47198543191058e-10,1.02769714605952e-09
"YJL033W",1154.98667398482,3.12222663236215,0.415199572194694,7.51982140987874,5.48511153030729e-14,6.39891926671028e-13
"YKL021C",709.134058453443,3.12030423883408,0.430030734331841,7.25600286147512,3.9869665220044e-13,4.06869578225939e-12
"YNL201C",635.620802108882,3.11663033358847,0.453316090032167,6.87518136267194,6.19110425291965e-12,5.23198637955602e-11
"YJL177W",3324.92567624291,3.11275259213359,0.487619773950071,6.38356514322226,1.73011946105622e-10,1.19480505603702e-09
"YMR318C",860.328887478641,3.10758560386222,0.487677482182393,6.37221466522412,1.86317845588257e-10,1.28051580551353e-09
"YER086W",963.421706467798,3.10473525330285,0.418624699658619,7.41651234586662,1.20244677582094e-13,1.31625387984224e-12
"YOR096W",5171.13704518471,3.10283968926826,0.478292307348726,6.48732927875831,8.73712521165175e-11,6.3557867645116e-10
"YFL047W",164.024238478259,3.10203085781456,0.473571539228557,6.55028987355898,5.7425505894846e-11,4.28074246416658e-10
"YKL156W",2568.05272810628,3.10037496056277,0.399495766938012,7.76072043097228,8.44482878058748e-15,1.11397799006598e-13
"YCL047C",95.8630152934812,3.09999221111261,0.531560969602884,5.83186574708173,5.48110124177758e-09,2.99706825302547e-08
"YDR382W",5277.8714426029,3.09596020772162,0.50519005257821,6.12830793465063,8.88185606534607e-10,5.52102344995725e-09
"YNL061W",2274.04560042753,3.09567359531207,0.412603236046926,7.50278554519139,6.24757214721571e-14,7.21115938363104e-13
"YDR072C",860.61000601044,3.09176601717188,0.449563754627262,6.87725819830671,6.10154645065664e-12,5.17459052463506e-11
"YPR113W",661.002218615361,3.09158254188904,0.504962079574835,6.12240535862033,9.21731664050384e-10,5.72333381419571e-09
"YDR370C",170.115833993233,3.08752197243293,0.465877543178101,6.62732517942509,3.41824083783279e-11,2.62324782796149e-10
"YNL231C",433.73942155009,3.08306414010546,0.437682945397437,7.04405819903697,1.86720094327758e-12,1.71860536981739e-11
"YPR043W",4285.1463034526,3.08141235808338,0.457079115254652,6.74152954104375,1.56727860730881e-11,1.26375634180887e-10
"YLR303W",241.345024958558,3.08113622635686,0.482225392393864,6.38941099941145,1.66525925003908e-10,1.15839723043423e-09
"YPL143W",4193.72839278142,3.07757510166667,0.503795483893497,6.10877866129755,1.0039644587925e-09,6.19363849847742e-09
"YDR184C",478.685650983168,3.07723386077423,0.428655575277452,7.17880283904497,7.03244732144323e-13,6.92956298025172e-12
"YDL031W",1015.5859508085,3.06958029237617,0.413156723173471,7.42957846310382,1.0894430777648e-13,1.2065802192476e-12
"YNR038W",366.090262107686,3.06798778071757,0.452318463283566,6.78280466033994,1.17864957436037e-11,9.65346039086282e-11
"YNL186W",1272.6398647149,3.06279719634764,0.442508536847792,6.921442054351,4.47069006908923e-12,3.84304814497535e-11
"YDR266C",618.856864874623,3.05414325438265,0.417017312073202,7.3237804905484,2.41080918493089e-13,2.52781732302735e-12
"YIL074C",296.110764371973,3.04778076662617,0.449788644879129,6.77602869998017,1.23524151178429e-11,1.01025109356643e-10
"YBR154C",1083.05735407473,3.0477668037015,0.446230955355535,6.83002101741952,8.49021930315328e-12,7.02406148996423e-11
"YIL018W",8687.97671057655,3.0477611340783,0.494403541521416,6.16452124250464,7.06967066334469e-10,4.42821275138385e-09
"YDL136W",1449.14206276115,3.04768411685415,0.403541928338121,7.55233571243816,4.27520758087379e-14,5.14192508413917e-13
"YML021C",66.4294005168831,3.04637740191671,0.56700224631398,5.37277836502567,7.7532605327405e-08,3.6293881071087e-07
"YNR062C",29.7059771519537,3.04582271831499,0.715484769204429,4.25700566862064,2.07183104416345e-05,7.01018482732608e-05
"YER156C",640.0119004229,3.04518563317194,0.426532747100799,7.13939469799324,9.37427998871224e-13,9.06549880665162e-12
"YHL001W",2140.54416404338,3.04449578783386,0.399947124589008,7.61224572113735,2.69373802386322e-14,3.35253264926455e-13
"YMR194W",1350.94074009246,3.04438730690919,0.455845289669249,6.67855383373189,2.41311585011772e-11,1.87450315358534e-10
"YML113W",470.229525805929,3.04342316354585,0.463969628190698,6.55953100941977,5.39772686133858e-11,4.04476260224652e-10
"YLL028W",722.840806399715,3.03888611898056,0.473154833940789,6.42260397863937,1.33962683148725e-10,9.42182261703254e-10
"YHR010W",4916.46443868925,3.02636743934745,0.45206764892079,6.69450124682052,2.16408441054378e-11,1.69950387522128e-10
"YDR361C",690.562506137657,3.02222240363901,0.413440578836219,7.30993172500427,2.67278156849406e-13,2.77707340828103e-12
"YIL114C",105.239648909871,3.01825827526462,0.500914151028648,6.02550011627042,1.68587496650556e-09,9.89911198281472e-09
"YKL044W",100.071128016167,3.01778130090846,0.51082014320636,5.90771789453366,3.4687936217661e-09,1.95077047982425e-08
"YBR085W",10.9330781877257,3.01572886239851,1.05040259309983,2.87102191313031,0.00409147161191417,0.00890463819209642
"YGR148C",4531.53882779315,3.01276059792558,0.460900045521922,6.53668973825754,6.28953332834274e-11,4.66419408092774e-10
"YJR003C",416.089128767442,3.01223187559481,0.43314402161665,6.95434249410179,3.54210128310774e-12,3.10544101773229e-11
"YPR114W",205.093734604735,3.01198960133199,0.551058821418929,5.46582231199271,4.60765724216628e-08,2.21298974088942e-07
"YLR405W",177.794437935889,3.0092921345565,0.501270641625773,6.00332811192862,1.93313404375272e-09,1.12357283253648e-08
"YHR143W-A",733.957733600143,3.00774066977872,0.41859121687983,7.18538886744532,6.70161675947503e-13,6.63784704982605e-12
"YDR447C",3390.59687737981,3.00147556154487,0.524580195959578,5.72167150926176,1.0548110229448e-08,5.55036131099172e-08
"YHR068W",796.137528301922,3.00026750961242,0.497547192178378,6.03011645282641,1.63841574068496e-09,9.68001043903136e-09
"YDR325W",149.91416017605,2.99888442202591,0.474599002106035,6.3187752370282,2.63644397895594e-10,1.77363593178881e-09
"YGR068C",199.137840605885,2.99510504244661,0.512923892968201,5.83927768526138,5.24276237166959e-09,2.88154400827042e-08
"YBR063C",314.228462802928,2.99482250424284,0.446736012938085,6.70378572022109,2.03088011105414e-11,1.60591003256698e-10
"YFR031C-A",4618.18068777976,2.99324584565951,0.518488119422116,5.77302687088694,7.78600193039449e-09,4.161985158871e-08
"YBL092W",8051.89418671212,2.99283007540672,0.43589067142113,6.86601084085885,6.60220588213979e-12,5.55031258080034e-11
"YML077W",116.623677915054,2.98066455555384,0.531171801933001,5.61148868352353,2.00593408427837e-08,1.01808268018561e-07
"YCR054C",119.039626240501,2.97511809721621,0.490897589922046,6.06056774018519,1.35641909717617e-09,8.14847778733846e-09
"YGR185C",1015.95872281554,2.97055617381905,0.46954112556302,6.32650903636418,2.50769621635487e-10,1.69099656520985e-09
"YPR078C",46.3151717935102,2.96945318158807,0.626008724871739,4.74346932176779,2.10088772223436e-06,8.09938195945569e-06
"YIL069C",2601.77877851912,2.95874372640974,0.424749587480427,6.96585426712411,3.26416907374136e-12,2.88385307826687e-11
"YDL083C",4323.80567405616,2.95645449577507,0.478201714906784,6.18244226989309,6.31173963912e-10,3.98837852471987e-09
"YEL021W",930.149417910529,2.95558192267775,0.478684420814687,6.17438503147346,6.64214933147844e-10,4.17871482667188e-09
"YNL096C",3572.13591270978,2.9507388562845,0.430132139672504,6.86007527484727,6.8824272308516e-12,5.76894522644589e-11
"YGR138C",1154.10535845327,2.94751530980774,0.446995867972486,6.59405493651939,4.27973224949586e-11,3.24522743422037e-10
"YMR309C",1212.21917382148,2.94608876047026,0.410196441851982,7.18214118866821,6.86279931793103e-13,6.77405622330262e-12
"YHR036W",110.002215271215,2.94272585956076,0.496945770765941,5.92162371162782,3.18778364595977e-09,1.80158552548072e-08
"YBR181C",3400.2444839092,2.93859639974398,0.4838687336146,6.07312726695947,1.25442958559581e-09,7.61570453609335e-09
"YPL041C",27.5340888680889,2.93750807617582,0.732990619340266,4.00756571594292,6.13477946273861e-05,0.000190361042949477
"YKL180W",5414.72369365087,2.93294096420889,0.483014131000605,6.07216388914555,1.26198038998636e-09,7.63724918887092e-09
"YCL018W",1429.57788206431,2.93030355763117,0.450208730373416,6.5087666229855,7.5770329899569e-11,5.55422712772129e-10
"YNL298W",328.617484870311,2.92895289535752,0.475537479224675,6.15924721671346,7.30915494176065e-10,4.56324013539582e-09
"YJL125C",491.541604030681,2.92863603281813,0.419612000225056,6.97939055901018,2.96463266235595e-12,2.62732538575663e-11
"YBR191W",5190.49895397058,2.92618947020376,0.499663351168234,5.85632198831915,4.7323031131128e-09,2.63033352646318e-08
"YBR163W",169.064508247508,2.91470124892537,0.468521080169004,6.22106746589499,4.93783765688086e-10,3.1798785810622e-09
"YBL069W",413.74217393636,2.91340220859363,0.424129229832569,6.86913799773653,6.45910016800556e-12,5.43799242085762e-11
"YGL070C",244.964095611674,2.91162517045743,0.528148690510961,5.51288912150962,3.52990628259596e-08,1.72135549129999e-07
"YEL053C",238.056595970899,2.90810005051992,0.448412383720352,6.48532501799398,8.85407058176922e-11,6.42453156915447e-10
"YBR131W",81.0814020291204,2.90761307701924,0.539101776988571,5.39343997948069,6.9121421499599e-08,3.25427745135859e-07
"YGR152C",197.872262003983,2.90734755266451,0.688175019797138,4.22472113783139,2.39236832445226e-05,7.96297014970301e-05
"YOR269W",75.0464792563804,2.90141713086703,0.64040525272904,4.53059546045704,5.8817670232067e-06,2.15301254525949e-05
"YBL004W",770.903698104358,2.89914104409963,0.413156171885994,7.01705853954812,2.26587693063846e-12,2.04931207391867e-11
"YDL189W",228.370937369624,2.89880824164534,0.497209804495456,5.83015100554364,5.53772403139756e-09,3.02514027478541e-08
"YOR182C",1880.8098272866,2.89607221593838,0.418239980608051,6.92442700415197,4.37743682321861e-12,3.77422075495881e-11
"YER028C",243.219937621986,2.89102120890972,0.459194866109783,6.29584828202009,3.05723288217305e-10,2.02811798962233e-09
"YIL127C",812.36260993012,2.88913475334196,0.415105155667629,6.96000691365842,3.40256039928247e-12,2.99687050552186e-11
"YER074W",4275.59240984336,2.88688759062339,0.44267745214811,6.52142451939816,6.96427660752519e-11,5.14457852620409e-10
"YOL040C",7972.42326311054,2.88529664422106,0.425903301226797,6.77453458545657,1.24807376671207e-11,1.01928991646599e-10
"YEL054C",4130.01705955774,2.88444098827174,0.473312253697332,6.09416081189449,1.10013026813056e-09,6.75777444747578e-09
"YKR041W",32.9780863634062,2.88418146419488,0.673461604319738,4.28262197235162,1.84703822738981e-05,6.31678246822381e-05
"YER034W",109.351158159056,2.8801794514388,0.513993395626556,5.60353396745082,2.10024934371165e-08,1.06218440748668e-07
"YBL076C",1607.27956280503,2.87849701024048,0.462592606302812,6.22253138295131,4.89196887904504e-10,3.1538875937537e-09
"YKL125W",574.185615141507,2.87629252736969,0.480158778350475,5.99029457974471,2.09461289903907e-09,1.21496036950341e-08
"YNL207W",535.331335387007,2.87414354606077,0.462381089956616,6.21596256527368,5.10109650478121e-10,3.27396608630857e-09
"YGL064C",75.8282108054969,2.8727906810044,0.531087170703869,5.40926393909494,6.32843053477581e-08,2.99671338391989e-07
"YOR341W",2328.99383611625,2.87176086363795,0.402620619640094,7.13267210756628,9.84388693459167e-13,9.48758462972008e-12
"YML059C",226.683412047048,2.86261908326657,0.450476457214583,6.35464747917552,2.0890513831936e-10,1.42040607705265e-09
"YDR345C",5836.6798209982,2.85733025637356,0.449452500980655,6.3573575631222,2.05253842484557e-10,1.39723929634256e-09
"YPL038W",147.315379732032,2.84899180991234,0.485263437620094,5.87102095283504,4.33119520752321e-09,2.41677315429536e-08
"YIR027C",103.017167976256,2.84830703094621,0.630162852180023,4.51995388349632,6.18531035228703e-06,2.25834832696704e-05
"YJL208C",143.947336719488,2.8456763642316,0.515228338607781,5.52313634750956,3.33001112902347e-08,1.63501832878725e-07
"YBL054W",634.370751015815,2.84310707285551,0.470025490708214,6.04883592285951,1.45896150221208e-09,8.72785224677551e-09
"YNL178W",10872.7150212006,2.842910238044,0.440513624200633,6.45362613517986,1.09205026832385e-10,7.81498473269254e-10
"YML125C",509.005302210511,2.84237236773315,0.453550384422391,6.26693850420388,3.68215481873776e-10,2.40918129568842e-09
"YLR003C",599.907442744265,2.84210281610861,0.416778417832847,6.81921782535406,9.1537518516893e-12,7.54032076991672e-11
"YLR276C",1052.15097772754,2.83942615226465,0.423881353590952,6.69863424802762,2.10376403767619e-11,1.6566780076611e-10
"YDL075W",5198.20462188782,2.8386839598041,0.454875439717018,6.24057425824105,4.35967364017725e-10,2.82662871914097e-09
"YDL229W",4551.64266438394,2.8369294493193,0.533831899386848,5.31427487300359,1.07082876308834e-07,4.90832239285891e-07
"YHL015W",9287.73937123738,2.83655363238183,0.549762064916772,5.15960233234946,2.47474928413052e-07,1.09236234785252e-06
"YOR293W",5245.16283297994,2.83652143715113,0.446173045520323,6.35744688216923,2.05134570347901e-10,1.39723929634256e-09
"YGR118W",4892.36202916916,2.8353850720599,0.448949745357594,6.31559567942616,2.69122818697038e-10,1.80081791935868e-09
"YMR308C",1308.86684666977,2.83532017923747,0.408930275333814,6.93350517254553,4.10538893433991e-12,3.55572642195098e-11
"YNL163C",617.805924419943,2.83407586949445,0.423372916568386,6.69404149057482,2.17089822198562e-11,1.70019046797095e-10
"YCR043C",156.959746974372,2.83208729256912,0.523013592048731,5.41494013850647,6.13092136304355e-08,2.90558980160797e-07
"YOR012W",53.3707763468916,2.82726015133978,0.597723911075094,4.73004358526421,2.24471639924691e-06,8.63642566242511e-06
"YGR229C",1097.08099956281,2.82636269857128,0.536815398616602,5.26505518629858,1.40147252071444e-07,6.35771012764674e-07
"YJR123W",15616.1523519791,2.82539322285214,0.449282301113881,6.28868133876472,3.20173919434891e-10,2.11662319718794e-09
"YFL034C-B",138.382818868252,2.82538596525778,0.499937108184096,5.65148279454656,1.59069611961422e-08,8.18215209774609e-08
"YDR194C",507.260371757445,2.82520140190038,0.422044363766447,6.69408631994858,2.17023290574395e-11,1.70019046797095e-10
"YOL137W",174.017854148787,2.82508334735481,0.465888341021935,6.06386358833951,1.32889877206836e-09,8.00836365272773e-09
"YNL301C",2275.72696480674,2.82314987113331,0.399038427357749,7.07488221078586,1.49575755523885e-12,1.39693507401997e-11
"YOL094C",163.199772253152,2.82098534250944,0.49972786581363,5.64504310344283,1.65139869898664e-08,8.48676620439723e-08
"YJL088W",404.990579393221,2.82020742125233,0.696188831460985,4.05092310276509,5.10159724360305e-05,0.000159861216308853
"YHR032W",960.247347755997,2.81951247410673,0.442530860329037,6.37133526012248,1.87389504734892e-10,1.28633682806626e-09
"YLL004W",82.9643970440426,2.8185354762132,0.520408006724715,5.41601097560389,6.09433616743997e-08,2.89304100817528e-07
"YHR163W",227.983416998783,2.8166401176007,0.606312087341805,4.64552855930915,3.39206841094869e-06,1.26867705053107e-05
"YDR500C",2779.80703730762,2.81610985067956,0.472206903907196,5.96372019845143,2.46558801421489e-09,1.41296210023826e-08
"YLR342W-A",12.1296057822139,2.81565490036885,1.03823844836678,2.71195398783204,0.00668878768027374,0.0140063311885761
"YLR344W",3617.4690478142,2.8069376621027,0.451790147041214,6.21292358960329,5.20077432431849e-10,3.3230393980718e-09
"YDR156W",503.091474524552,2.80598475440957,0.421088847939496,6.66364062629544,2.67126199360153e-11,2.06661823153632e-10
"YJR145C",4332.08324664959,2.80345673685934,0.489128135128689,5.73153849782482,9.9523753600318e-09,5.25621300149281e-08
"YPL221W",524.838003499499,2.80227942115145,0.418368595444681,6.69811131060861,2.11130426812445e-11,1.66033199656765e-10
"YIL110W",321.779931814514,2.80220276115326,0.443509749799657,6.31824387720692,2.64552296634903e-10,1.77765481013476e-09
"YGR169C",120.588306639861,2.79946080064703,0.551100081698593,5.0797684370116,3.77895205554913e-07,1.62177665052614e-06
"YGL076C",3745.3180952251,2.79201669741594,0.462127656161824,6.04165680237551,1.52539662693544e-09,9.0873004050004e-09
"YDL130W",3766.15699367792,2.79042992924339,0.488057953415621,5.71741513423737,1.08156660938442e-08,5.6807053566292e-08
"YGL135W",3458.25300068602,2.78597867814307,0.415686324496926,6.70211771223105,2.05420448724151e-11,1.61992833549088e-10
"YJR132W",609.11993513508,2.78534288977932,0.424078321171258,6.56799169098413,5.09983862004505e-11,3.8315716666349e-10
"YHR021C",3241.64237984649,2.7840784069866,0.443870858050206,6.27227121693961,3.55819066027606e-10,2.33616396103508e-09
"YCL059C",822.463087345532,2.78085047456276,0.412194407941015,6.74645366601068,1.51502416946856e-11,1.22334462203209e-10
"YLL046C",40.3795136144102,2.78025062171205,0.674115606898526,4.12429350879953,3.71874439060683e-05,0.000119740222925895
"YHR069C",565.728816332394,2.78006215676883,0.42247037992421,6.58049010978606,4.68900024471834e-11,3.53682824782773e-10
"YKL014C",419.053291689389,2.77876196871866,0.464575699950953,5.98128995772276,2.21377391017899e-09,1.27889562419523e-08
"YGR200C",676.495597303009,2.77847917735444,0.421541444197068,6.59123608272197,4.36179643315672e-11,3.29871658914429e-10
"YER082C",784.269330607166,2.77771422514841,0.415678259352702,6.68236589874556,2.35115082496987e-11,1.82885033599898e-10
"YGL169W",507.94674019033,2.77762392870275,0.458138477689,6.06284794657282,1.33732083780648e-09,8.04218676096857e-09
"YGL211W",633.143209126046,2.77382205423336,0.418940410316279,6.62104200485045,3.56675590722275e-11,2.72990341829548e-10
"YNL152W",121.486443168381,2.77265545246187,0.500290299817609,5.54209316765226,2.98877201563364e-08,1.47760965367034e-07
"YDL211C",9.09335930778721,2.77233142474266,1.13382309725272,2.4451181418513,0.0144804699240238,0.0280828896731152
"YLR293C",3678.80967696018,2.77201822694652,0.46039904402573,6.02090352470758,1.73446121418746e-09,1.0142789020657e-08
"YER102W",2290.51637968861,2.77057437210335,0.480353495672988,5.76778226256417,8.03214861336691e-09,4.28156897686457e-08
"YLR242C",92.847326995896,2.77045988191656,0.519035600086491,5.337706857593,9.41294830692667e-08,4.35643727220333e-07
"YOR390W",26.755017171305,2.77028080581844,0.746813585326563,3.7094676104574,0.00020769552421973,0.000585453902588849
"YOL125W",448.539977204597,2.76567349140793,0.441071529355448,6.27035142225003,3.60234145279934e-10,2.36236023107402e-09
"YLR449W",1098.67889060781,2.76565034142508,0.431340910991763,6.41175059204596,1.43858050370745e-10,1.00683048700796e-09
"YBR141C",214.163711817417,2.76101584046742,0.471077787072693,5.86106141328493,4.59917828256199e-09,2.55882368004542e-08
"YER081W",1565.27982981894,2.75850488304036,0.640969002163227,4.30364787334581,1.68008620246131e-05,5.79427319824758e-05
"YFR032C-A",2100.00689083333,2.75505163557558,0.450056699991684,6.12156565078686,9.26603257259198e-10,5.74734956425667e-09
"YOL092W",484.798267248011,2.7472951759814,0.425072567524919,6.46312038431024,1.02565630391392e-10,7.39640645825715e-10
"YLR244C",1097.24235445114,2.74699929360494,0.409419213696556,6.70950263619259,1.95288891200053e-11,1.55066421930694e-10
"YPR104C",213.370695424212,2.74679626448117,0.449277247687156,6.11381119035399,9.72793942490907e-10,6.01430380211711e-09
"YDL191W",1925.74988314003,2.74594501262591,0.421480138717718,6.51500452899154,7.26874651264757e-11,5.35567230178988e-10
"YLR065C",236.97514748593,2.74473544853427,0.470117756718563,5.83839986749834,5.2704542772295e-09,2.89293870921754e-08
"YGR095C",404.741763944241,2.74439987212054,0.425789000702095,6.44544567284554,1.15261209376915e-10,8.21756442942513e-10
"YHR070W",307.080316907151,2.7398886376724,0.469556909448259,5.83505126331083,5.37740314719231e-09,2.94317715274149e-08
"YBL071C-B",18.2689790628923,2.73650133528828,0.811836405786739,3.37075464438723,0.000749625895340657,0.00190146577351584
"YNL023C",385.065217731029,2.73417700859349,0.430462898683347,6.35171350877506,2.12929611435227e-10,1.44605222475287e-09
"YML111W",187.107893697542,2.73373087135052,0.46547682466189,5.87296880641957,4.28059043530656e-09,2.39320119552051e-08
"YBR192W",209.085351868987,2.73342313458271,0.452447227947121,6.04141867988673,1.52764997097004e-09,9.09126412037782e-09
"YOL140W",492.39252030807,2.72878173252954,0.478572065244588,5.7019243927974,1.18462373343699e-08,6.17545239159333e-08
"YJL209W",162.673277304797,2.72749136153436,0.49106449250145,5.5542426772514,2.78817906859418e-08,1.38682234298016e-07
"YDR020C",135.990284991654,2.72691228235167,0.480950915555639,5.66983489198954,1.42935198225223e-08,7.39208680975067e-08
"YGR162W",1559.56062424813,2.72464556036179,0.488543730264918,5.57707609692243,2.44594890018144e-08,1.22726182765458e-07
"YGL101W",275.838128467998,2.72212275446612,0.467459360055752,5.823228684824,5.77214864841139e-09,3.14121207339879e-08
"YPL217C",924.831341058728,2.72210798857772,0.421619806885106,6.45630955691679,1.072870431162e-10,7.70662888130799e-10
"YGL234W",1505.13755065031,2.72176475864761,0.467679459952344,5.8197226769911,5.89453462562223e-09,3.19869296034951e-08
"YBR084W",780.646680345035,2.7170952780234,0.578985289599285,4.69285718796742,2.6941557180556e-06,1.02826943239122e-05
"YER130C",391.343172663335,2.71608126729232,0.424738169061618,6.3947190649077,1.60842801212632e-10,1.12022510576924e-09
"YLR226W",278.471513308441,2.71412157351925,0.446393428412105,6.08011095318726,1.20099413070885e-09,7.31456531734909e-09
"YGL246C",467.588759171259,2.70883462213407,0.447787879878483,6.04937012334763,1.4541323682346e-09,8.70806256081911e-09
